MsgID.LOCAL_VELOCITY,1509.7780000,0.0124859,0.0342184,-0.1725872
MsgID.GLOBAL_POSITION,0.0000000,-122.3956339,37.7933752,2.8680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-0.1400000
MsgID.LOCAL_POSITION,1510.0280000,9.9830818,9.8068523,-2.8687556
MsgID.LOCAL_VELOCITY,1510.0280000,0.0017886,0.0275268,-0.1446167
MsgID.GLOBAL_POSITION,0.0000000,-122.3956355,37.7933745,2.8770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,-0.1700000
MsgID.LOCAL_POSITION,1510.2790000,9.9041910,9.6661091,-2.8776550
MsgID.LOCAL_VELOCITY,1510.2790000,-0.0099921,0.0335734,-0.1733460
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956350,37.7933745,2.8860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0500000,-0.0800000
MsgID.LOCAL_POSITION,1510.5290000,9.9048767,9.7135134,-2.8863823
MsgID.LOCAL_VELOCITY,1510.5290000,-0.0002921,0.0516720,-0.0868110
MsgID.GLOBAL_POSITION,0.0000000,-122.3956326,37.7933743,2.8910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0500000,-0.0900000
MsgID.LOCAL_POSITION,1510.7790000,9.8817167,9.9279757,-2.8916535
MsgID.LOCAL_VELOCITY,1510.7790000,0.0036310,0.0541822,-0.0965378
MsgID.GLOBAL_POSITION,0.0000000,-122.3956346,37.7933758,2.8930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,0.0000000
MsgID.LOCAL_POSITION,1511.0280000,10.0588551,9.7507553,-2.8939042
MsgID.LOCAL_VELOCITY,1511.0280000,0.0031237,0.0390956,0.0070593
MsgID.GLOBAL_POSITION,0.0000000,-122.3956359,37.7933756,2.8910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0400000,0.0100000
MsgID.LOCAL_POSITION,1511.2790000,10.0330439,9.6335230,-2.8910279
MsgID.LOCAL_VELOCITY,1511.2790000,-0.0094070,0.0423491,0.0167857
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956351,37.7933733,2.8920000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0500000,-0.0400000
MsgID.LOCAL_POSITION,1511.5300000,9.7785473,9.7007542,-2.8929780
MsgID.LOCAL_VELOCITY,1511.5300000,-0.0206662,0.0573415,-0.0405688
MsgID.GLOBAL_POSITION,0.0000000,-122.3956344,37.7933740,2.8930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0500000,0.0000000
MsgID.LOCAL_POSITION,1511.7800000,9.8565836,9.7681398,-2.8939066
MsgID.LOCAL_VELOCITY,1511.7800000,-0.0010952,0.0594713,-0.0071358
MsgID.GLOBAL_POSITION,0.0000000,-122.3956326,37.7933757,2.8990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0400000,0.0300000
MsgID.LOCAL_POSITION,1512.0300000,10.0377970,9.9223261,-2.8999155
MsgID.LOCAL_VELOCITY,1512.0300000,0.0065700,0.0494798,0.0382810
MsgID.GLOBAL_POSITION,0.0000000,-122.3956319,37.7933758,2.8980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,0.0400000
MsgID.LOCAL_POSITION,1512.2800000,10.0505638,9.9908190,-2.8989472
MsgID.LOCAL_VELOCITY,1512.2800000,-0.0085061,0.0339948,0.0473973
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956335,37.7933748,2.8930000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0100000,0.0400000
MsgID.LOCAL_POSITION,1512.5290000,9.9467926,9.8488445,-2.8931003
MsgID.LOCAL_VELOCITY,1512.5290000,-0.0215457,0.0186987,0.0400973
MsgID.GLOBAL_POSITION,0.0000000,-122.3956330,37.7933743,2.8970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3500000,0.0200000,0.0200000
MsgID.LOCAL_POSITION,1512.7800000,9.8900471,9.8873701,-2.8970933
MsgID.LOCAL_VELOCITY,1512.7800000,-0.3554826,0.0269907,0.0244045
MsgID.GLOBAL_POSITION,0.0000000,-122.3956329,37.7933716,2.9010000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7900000,0.0400000,0.0700000
MsgID.LOCAL_POSITION,1513.0310000,9.5833321,9.8996019,-2.9014199
MsgID.LOCAL_VELOCITY,1513.0310000,-1.7924608,0.0422476,0.0778758
MsgID.GLOBAL_POSITION,0.0000000,-122.3956331,37.7933664,2.9180000
MsgID.LOCAL_VELOCITY,0.0000000,-2.9400000,0.0500000,0.0900000
MsgID.LOCAL_POSITION,1513.2810000,9.0103426,9.8846378,-2.9180095
MsgID.LOCAL_VELOCITY,1513.2810000,-2.9419377,0.0522792,0.0943559
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956322,37.7933598,2.9190000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0400000,0.0600000,0.2200000
MsgID.LOCAL_POSITION,1513.5310000,8.2706404,9.9632730,-2.9191864
MsgID.LOCAL_VELOCITY,1513.5310000,-4.0449295,0.0624571,0.2256795
MsgID.GLOBAL_POSITION,0.0000000,-122.3956304,37.7933497,2.9150000
MsgID.LOCAL_VELOCITY,0.0000000,-5.0600000,0.0500000,0.1600000
MsgID.LOCAL_POSITION,1513.7810000,7.1492772,10.1230984,-2.9151280
MsgID.LOCAL_VELOCITY,1513.7810000,-5.0614319,0.0547293,0.1645225
MsgID.GLOBAL_POSITION,0.0000000,-122.3956312,37.7933352,2.9160000
MsgID.LOCAL_VELOCITY,0.0000000,-6.0800000,0.0000000,0.2100000
MsgID.LOCAL_POSITION,1514.0310000,5.5471387,10.0536728,-2.9161267
MsgID.LOCAL_VELOCITY,1514.0310000,-6.0864706,0.0025054,0.2110837
MsgID.GLOBAL_POSITION,0.0000000,-122.3956323,37.7933215,2.9080000
MsgID.LOCAL_VELOCITY,0.0000000,-6.9600000,-0.0100000,0.1800000
MsgID.LOCAL_POSITION,1514.2810000,4.0145392,9.9494896,-2.9088461
MsgID.LOCAL_VELOCITY,1514.2810000,-6.9646730,-0.0196314,0.1836100
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956323,37.7933041,2.9000000
MsgID.LOCAL_VELOCITY,0.0000000,-7.2000000,0.0500000,0.1000000
MsgID.LOCAL_POSITION,1514.5310000,2.0871236,9.9546423,-2.9003074
MsgID.LOCAL_VELOCITY,1514.5310000,-7.2028818,0.0560730,0.1091239
MsgID.GLOBAL_POSITION,0.0000000,-122.3956304,37.7932903,2.8830000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7000000,0.0700000,0.0800000
MsgID.LOCAL_POSITION,1514.7820000,0.5531335,10.1179237,-2.8836010
MsgID.LOCAL_VELOCITY,1514.7820000,-5.7027588,0.0771744,0.0897466
MsgID.GLOBAL_POSITION,0.0000000,-122.3956316,37.7932792,2.8820000
MsgID.LOCAL_VELOCITY,0.0000000,-3.7000000,0.0100000,-0.0400000
MsgID.LOCAL_POSITION,1515.0320000,-0.6813398,10.0185108,-2.8820903
MsgID.LOCAL_VELOCITY,1515.0320000,-3.7012806,0.0185697,-0.0435261
MsgID.LOCAL_POSITION,1515.2830000,-1.3806201,9.9812269,-2.8873162
MsgID.LOCAL_VELOCITY,1515.2830000,-2.2807794,0.0154095,-0.0779951
MsgID.GLOBAL_POSITION,0.0000000,-122.3956320,37.7932729,2.8870000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2800000,0.0100000,-0.0700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956321,37.7932687,2.8790000
MsgID.LOCAL_VELOCITY,0.0000000,-0.7400000,0.0300000,-0.0900000
MsgID.LOCAL_POSITION,1515.5320000,-1.8516102,9.9718409,-2.8793967
MsgID.LOCAL_VELOCITY,1515.5320000,-0.7448479,0.0300692,-0.0911899
MsgID.GLOBAL_POSITION,0.0000000,-122.3956334,37.7932689,2.8780000
MsgID.LOCAL_VELOCITY,0.0000000,0.5100000,0.0500000,-0.1000000
MsgID.LOCAL_POSITION,1515.7830000,-1.8285793,9.8528185,-2.8781154
MsgID.LOCAL_VELOCITY,1515.7830000,0.5184698,0.0568750,-0.1049525
MsgID.GLOBAL_POSITION,0.0000000,-122.3956319,37.7932712,2.8860000
MsgID.LOCAL_VELOCITY,0.0000000,1.8100000,0.1600000,-0.1100000
MsgID.LOCAL_POSITION,1516.0320000,-1.5706291,9.9879007,-2.8862996
MsgID.LOCAL_VELOCITY,1516.0320000,1.8190480,0.1611887,-0.1154063
MsgID.GLOBAL_POSITION,0.0000000,-122.3956304,37.7932750,2.8850000
MsgID.LOCAL_VELOCITY,0.0000000,2.3100000,0.1200000,-0.0600000
MsgID.LOCAL_POSITION,1516.2840000,-1.1435405,10.1230154,-2.8855586
MsgID.LOCAL_VELOCITY,1516.2840000,2.3159504,0.1202149,-0.0693115
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956305,37.7932806,2.8860000
MsgID.LOCAL_VELOCITY,0.0000000,2.0400000,-0.0300000,-0.0400000
MsgID.LOCAL_POSITION,1516.5330000,-0.5220385,10.1105042,-2.8868992
MsgID.LOCAL_VELOCITY,1516.5330000,2.0432196,-0.0389767,-0.0438970
MsgID.GLOBAL_POSITION,0.0000000,-122.3956315,37.7932858,2.8980000
MsgID.LOCAL_VELOCITY,0.0000000,1.2700000,-0.0700000,-0.0500000
MsgID.LOCAL_POSITION,1516.7840000,0.0515392,10.0201664,-2.8986802
MsgID.LOCAL_VELOCITY,1516.7840000,1.2727209,-0.0776680,-0.0564371
MsgID.GLOBAL_POSITION,0.0000000,-122.3956300,37.7932881,2.9020000
MsgID.LOCAL_VELOCITY,0.0000000,0.4500000,-0.0400000,0.0200000
MsgID.LOCAL_POSITION,1517.0350000,0.3093019,10.1551247,-2.9027734
MsgID.LOCAL_VELOCITY,1517.0350000,0.4532295,-0.0407109,0.0216172
MsgID.GLOBAL_POSITION,0.0000000,-122.3956301,37.7932880,2.8890000
MsgID.LOCAL_VELOCITY,0.0000000,0.1800000,-0.0300000,0.1000000
MsgID.LOCAL_POSITION,1517.2840000,0.2955972,10.1449327,-2.8899469
MsgID.LOCAL_VELOCITY,1517.2840000,0.1889991,-0.0328831,0.1097785
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956315,37.7932898,2.8870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0200000,-0.0300000
MsgID.LOCAL_POSITION,1517.5340000,0.4954174,10.0261889,-2.8878796
MsgID.LOCAL_VELOCITY,1517.5340000,0.0347162,-0.0266357,-0.0338616
MsgID.GLOBAL_POSITION,0.0000000,-122.3956316,37.7932889,2.8940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3900000,-0.0200000,0.0300000
MsgID.LOCAL_POSITION,1517.7850000,0.3996724,10.0188007,-2.8942432
MsgID.LOCAL_VELOCITY,1517.7850000,-0.3962444,-0.0207503,0.0335146
MsgID.GLOBAL_POSITION,0.0000000,-122.3956312,37.7932866,2.8940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5400000,-0.0100000,0.0100000
MsgID.LOCAL_POSITION,1518.0350000,0.1407779,10.0503826,-2.8945432
MsgID.LOCAL_VELOCITY,1518.0350000,-0.5471247,-0.0118634,0.0103013
MsgID.GLOBAL_POSITION,0.0000000,-122.3956323,37.7932849,2.9060000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2200000,-0.0100000,0.0500000
MsgID.LOCAL_POSITION,1518.2860000,-0.0435332,9.9507103,-2.9062676
MsgID.LOCAL_VELOCITY,1518.2860000,-0.2264278,-0.0100258,0.0541514
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.LOCAL_POSITION,1518.5350000,-0.1669786,9.8818550,-2.9020586
MsgID.LOCAL_VELOCITY,1518.5350000,-0.0745376,0.0009108,0.0553802
MsgID.GLOBAL_POSITION,0.0000000,-122.3956331,37.7932838,2.9020000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,1518.7860000,-0.0764917,10.0425797,-2.9024606
MsgID.LOCAL_VELOCITY,1518.7860000,-0.0432608,0.0109881,0.0272678
MsgID.GLOBAL_POSITION,0.0000000,-122.3956313,37.7932846,2.9020000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,0.0100000,0.0200000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956322,37.7932853,2.8990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,1519.0370000,-0.0028008,9.9665432,-2.8992229
MsgID.LOCAL_VELOCITY,1519.0370000,-0.0173492,0.0078064,-0.0357850
MsgID.GLOBAL_POSITION,0.0000000,-122.3956334,37.7932853,2.8890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.3200000,0.0000000
MsgID.LOCAL_POSITION,1519.2870000,-0.0057888,9.8554258,-2.8892016
MsgID.LOCAL_VELOCITY,1519.2870000,-0.0157600,-0.3315850,-0.0069974
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956345,37.7932852,2.8890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-1.6800000,-0.0900000
MsgID.LOCAL_POSITION,1519.5370000,-0.0098310,9.7559090,-2.8890221
MsgID.LOCAL_VELOCITY,1519.5370000,-0.0233163,-1.6836555,-0.0900911
MsgID.GLOBAL_POSITION,0.0000000,-122.3956408,37.7932852,2.8890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-2.8200000,-0.0600000
MsgID.LOCAL_POSITION,1519.7880000,-0.0174045,9.2004375,-2.8890960
MsgID.LOCAL_VELOCITY,1519.7880000,-0.0291141,-2.8259676,-0.0683247
MsgID.GLOBAL_POSITION,0.0000000,-122.3956509,37.7932848,2.8840000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-3.9900000,-0.0500000
MsgID.LOCAL_POSITION,1520.0370000,-0.0525037,8.2998600,-2.8844614
MsgID.LOCAL_VELOCITY,1520.0370000,-0.0355860,-3.9973261,-0.0575848
MsgID.GLOBAL_POSITION,0.0000000,-122.3956632,37.7932844,2.8850000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-5.0200000,-0.0600000
MsgID.LOCAL_POSITION,1520.2880000,-0.0968514,7.2109175,-2.8854940
MsgID.LOCAL_VELOCITY,1520.2880000,-0.0359362,-5.0200458,-0.0617794
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956793,37.7932841,2.8920000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-6.0400000,-0.0400000
MsgID.LOCAL_POSITION,1520.5370000,-0.1390131,5.7730913,-2.8927829
MsgID.LOCAL_VELOCITY,1520.5370000,-0.0214045,-6.0425053,-0.0457678
MsgID.GLOBAL_POSITION,0.0000000,-122.3956971,37.7932844,2.8970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-6.9200000,-0.0100000
MsgID.LOCAL_POSITION,1520.7880000,-0.1055825,4.1914587,-2.8969984
MsgID.LOCAL_VELOCITY,1520.7880000,0.0089018,-6.9227562,-0.0185147
MsgID.GLOBAL_POSITION,0.0000000,-122.3957183,37.7932862,2.8930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-7.0600000,0.0300000
MsgID.LOCAL_POSITION,1521.0390000,0.0956347,2.3129313,-2.8937235
MsgID.LOCAL_VELOCITY,1521.0390000,0.0102880,-7.0624790,0.0338101
MsgID.GLOBAL_POSITION,0.0000000,-122.3957352,37.7932850,2.8850000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1400000,-5.6100000,-0.0300000
MsgID.LOCAL_POSITION,1521.2890000,-0.0310121,0.8059596,-2.8855829
MsgID.LOCAL_VELOCITY,1521.2890000,-0.1422258,-5.6181827,-0.0373767
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932835,2.8940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1600000,-3.9800000,0.0300000
MsgID.LOCAL_POSITION,1521.5400000,-0.1987341,-0.5369337,-2.8946099
MsgID.LOCAL_VELOCITY,1521.5400000,-0.1623727,-3.9864492,0.0301508
MsgID.GLOBAL_POSITION,0.0000000,-122.3957602,37.7932852,2.9000000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-2.4100000,0.0000000
MsgID.LOCAL_POSITION,1521.7900000,-0.0106071,-1.4120967,-2.9000275
MsgID.LOCAL_VELOCITY,1521.7900000,-0.0679380,-2.4177203,-0.0014339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957634,37.7932855,2.9070000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-1.0400000,0.1100000
MsgID.LOCAL_POSITION,1522.0400000,0.0219503,-1.7014272,-2.9072187
MsgID.LOCAL_VELOCITY,1522.0400000,-0.0695620,-1.0424824,0.1100891
MsgID.GLOBAL_POSITION,0.0000000,-122.3957640,37.7932850,2.9040000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1200000,0.3200000,0.1300000
MsgID.LOCAL_POSITION,1522.2900000,-0.0392647,-1.7501560,-2.9040895
MsgID.LOCAL_VELOCITY,1522.2900000,-0.1202244,0.3255610,0.1312613
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957613,37.7932837,2.9060000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,1.5700000,0.1100000
MsgID.LOCAL_POSITION,1522.5400000,-0.1797326,-1.5149870,-2.9064250
MsgID.LOCAL_VELOCITY,1522.5400000,-0.1046391,1.5750046,0.1160365
MsgID.GLOBAL_POSITION,0.0000000,-122.3957572,37.7932844,2.9080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,2.2200000,0.1200000
MsgID.LOCAL_POSITION,1522.7900000,-0.0977892,-1.1466079,-2.9087560
MsgID.LOCAL_VELOCITY,1522.7900000,0.0195741,2.2246654,0.1207887
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932843,2.9070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,2.1400000,0.1200000
MsgID.LOCAL_POSITION,1523.0400000,-0.1152967,-0.5348848,-2.9073112
MsgID.LOCAL_VELOCITY,1523.0400000,0.0442716,2.1404281,0.1211033
MsgID.LOCAL_POSITION,1523.2910000,-0.1844926,-0.0257623,-2.9021375
MsgID.LOCAL_VELOCITY,1523.2910000,0.0174438,1.3825170,0.1418450
MsgID.GLOBAL_POSITION,0.0000000,-122.3957446,37.7932837,2.9020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,1.3800000,0.1400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957429,37.7932824,2.8980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.6300000,0.0800000
MsgID.LOCAL_POSITION,1523.5420000,-0.3286923,0.1192444,-2.8980885
MsgID.LOCAL_VELOCITY,1523.5420000,0.0199561,0.6311555,0.0805106
MsgID.GLOBAL_POSITION,0.0000000,-122.3957397,37.7932832,2.8970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.2400000,0.0000000
MsgID.LOCAL_POSITION,1523.7920000,-0.2330572,0.4091752,-2.8971758
MsgID.LOCAL_VELOCITY,1523.7920000,0.0347497,0.2480733,0.0061822
MsgID.GLOBAL_POSITION,0.0000000,-122.3957387,37.7932838,2.8990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.0500000,0.0700000
MsgID.LOCAL_POSITION,1524.0430000,-0.1684209,0.4945153,-2.8997858
MsgID.LOCAL_VELOCITY,1524.0430000,0.0361771,0.0523752,0.0769288
MsgID.GLOBAL_POSITION,0.0000000,-122.3957405,37.7932839,2.8880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.1000000,0.0200000
MsgID.LOCAL_POSITION,1524.2920000,-0.1573744,0.3391502,-2.8887212
MsgID.LOCAL_VELOCITY,1524.2920000,0.0379313,-0.1028648,0.0217157
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957403,37.7932840,2.8920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0800000,-0.0200000
MsgID.LOCAL_POSITION,1524.5430000,-0.1502213,0.3535029,-2.8928258
MsgID.LOCAL_VELOCITY,1524.5430000,0.0227601,-0.0856099,-0.0201238
MsgID.GLOBAL_POSITION,0.0000000,-122.3957405,37.7932840,2.8950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0600000,0.0000000
MsgID.LOCAL_POSITION,1524.7930000,-0.1476214,0.3363252,-2.8950493
MsgID.LOCAL_VELOCITY,1524.7930000,0.0130708,-0.0661658,0.0049377
MsgID.GLOBAL_POSITION,0.0000000,-122.3957410,37.7932837,2.8910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0500000,0.0100000
MsgID.LOCAL_POSITION,1525.0430000,-0.1849454,0.2908353,-2.8919964
MsgID.LOCAL_VELOCITY,1525.0430000,0.0136154,-0.0594531,0.0169650
MsgID.GLOBAL_POSITION,0.0000000,-122.3957402,37.7932838,2.8880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0500000,-0.0200000
MsgID.LOCAL_POSITION,1525.2930000,-0.1645080,0.3584182,-2.8883138
MsgID.LOCAL_VELOCITY,1525.2930000,0.0157840,-0.0569010,-0.0261674
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957393,37.7932844,2.8880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0500000,-0.0500000
MsgID.LOCAL_POSITION,1525.5450000,-0.1075487,0.4400848,-2.8888004
MsgID.LOCAL_VELOCITY,1525.5450000,0.0156632,-0.0593489,-0.0519591
MsgID.GLOBAL_POSITION,0.0000000,-122.3957407,37.7932839,2.8880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0600000,-0.0700000
MsgID.LOCAL_POSITION,1525.7940000,-0.1569540,0.3206376,-2.8882692
MsgID.LOCAL_VELOCITY,1525.7940000,0.0113896,-0.0632361,-0.0702906
MsgID.GLOBAL_POSITION,0.0000000,-122.3957407,37.7932828,2.8780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0600000,-0.0300000
MsgID.LOCAL_POSITION,1526.0450000,-0.2820551,0.3215379,-2.8784211
MsgID.LOCAL_VELOCITY,1526.0450000,0.0097837,-0.0604874,-0.0342063
MsgID.GLOBAL_POSITION,0.0000000,-122.3957418,37.7932828,2.8660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0500000,-0.1500000
MsgID.LOCAL_POSITION,1526.2940000,-0.2777024,0.2239560,-2.8666508
MsgID.LOCAL_VELOCITY,1526.2940000,0.0205396,-0.0518679,-0.1572007
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957434,37.7932839,2.8690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0400000,-0.2100000
MsgID.LOCAL_POSITION,1526.5460000,-0.1610738,0.0761450,-2.8692412
MsgID.LOCAL_VELOCITY,1526.5460000,0.0274741,-0.0440760,-0.2113827
MsgID.GLOBAL_POSITION,0.0000000,-122.3957435,37.7932856,2.8700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0200000,-0.1900000
MsgID.LOCAL_POSITION,1526.7960000,0.0296531,0.0706605,-2.8702581
MsgID.LOCAL_VELOCITY,1526.7960000,0.0205934,-0.0277655,-0.1953624
MsgID.GLOBAL_POSITION,0.0000000,-122.3957421,37.7932855,2.8750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.2100000
MsgID.LOCAL_POSITION,1527.0460000,0.0205210,0.1972375,-2.8751996
MsgID.LOCAL_VELOCITY,1527.0460000,-0.0005784,-0.0192977,-0.2116145
MsgID.GLOBAL_POSITION,0.0000000,-122.3957408,37.7932860,2.8860000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,-0.1500000
MsgID.LOCAL_POSITION,1527.2960000,0.0749386,0.3080234,-2.8861592
MsgID.LOCAL_VELOCITY,1527.2960000,-0.0151864,-0.0261522,-0.1599447
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932853,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957436,37.7932850,2.8870000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0300000,-0.0500000
MsgID.LOCAL_POSITION,1527.5470000,-0.0363090,0.0606126,-2.8878140
MsgID.LOCAL_VELOCITY,1527.5470000,-0.0194804,-0.0379372,-0.0521469
MsgID.GLOBAL_POSITION,0.0000000,-122.3957424,37.7932844,2.8950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,-0.0100000
MsgID.LOCAL_POSITION,1527.7980000,-0.1029697,0.1699911,-2.8951204
MsgID.LOCAL_VELOCITY,1527.7980000,-0.0158566,-0.0276283,-0.0109577
MsgID.GLOBAL_POSITION,0.0000000,-122.3957414,37.7932840,2.7470000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,1.3300000
MsgID.LOCAL_POSITION,1528.0490000,-0.1518123,0.2542757,-2.7473800
MsgID.LOCAL_VELOCITY,1528.0490000,-0.0112696,-0.0244926,1.3391585
MsgID.GLOBAL_POSITION,0.0000000,-122.3957409,37.7932831,2.3350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,1.7600000
MsgID.LOCAL_POSITION,1528.2990000,-0.2445952,0.3002003,-2.3354828
MsgID.LOCAL_VELOCITY,1528.2990000,-0.0009420,-0.0217094,1.7665197
MsgID.STATE,0.0000000,True,True,1
